,age,height,nationality,weight,hours_per_day,strength,agility,mental,federation,rank,gender_Female,gender_Male
60,0.4285714285714286,0.3999999999999999,0.9819819819819819,0.3275862068965518,0.5,0.5,0.857142857142857,0.5714285714285714,0.0,0.2785571142284569,1.0,0.0
61,0.02857142857142858,0.3700000000000001,0.972972972972973,0.36206896551724155,0.375,0.25,0.5714285714285714,0.5714285714285714,1.0,0.6693386773547093,1.0,0.0
62,0.48571428571428577,0.3500000000000001,0.972972972972973,0.3793103448275863,0.25,0.375,0.7142857142857142,0.7142857142857142,0.8653846153846154,0.7094188376753506,1.0,0.0
63,0.34285714285714286,0.69,0.17117117117117114,0.7068965517241379,0.25,0.75,0.5714285714285714,0.5714285714285714,1.0,0.4368737474949899,0.0,1.0
64,0.4,0.5300000000000002,0.5135135135135135,0.4655172413793105,0.5,0.625,0.5714285714285714,0.5714285714285714,1.0,0.1062124248496994,0.0,1.0
65,0.4285714285714286,0.75,0.3153153153153153,0.7413793103448276,0.625,0.625,0.42857142857142855,0.42857142857142855,1.0,0.5511022044088176,0.0,1.0
66,0.37142857142857144,0.31999999999999984,0.3153153153153153,0.2931034482758621,0.25,0.375,0.7142857142857142,0.42857142857142855,1.0,0.7354709418837675,1.0,0.0
67,0.5142857142857142,0.1200000000000001,0.972972972972973,0.12068965517241392,0.375,0.375,0.857142857142857,0.5714285714285714,0.0,0.438877755511022,1.0,0.0
68,0.4285714285714286,0.10000000000000009,0.9819819819819819,0.10344827586206895,0.375,0.375,0.42857142857142855,0.7142857142857142,0.8653846153846154,0.9218436873747494,1.0,0.0
69,0.37142857142857144,0.26000000000000023,0.9819819819819819,0.22413793103448287,0.375,0.375,0.5714285714285714,0.5714285714285714,0.0,0.7474949899799599,1.0,0.0
70,0.4,0.3999999999999999,0.972972972972973,0.3275862068965518,0.125,0.625,0.5714285714285714,0.7142857142857142,1.0,0.19038076152304606,1.0,0.0
71,0.4,0.3999999999999999,0.972972972972973,0.36206896551724155,0.25,0.375,0.5714285714285714,0.42857142857142855,0.8653846153846154,0.937875751503006,1.0,0.0
72,0.7428571428571429,0.5,0.972972972972973,0.48275862068965525,0.25,0.75,0.7142857142857142,0.5714285714285714,1.0,0.05611222444889779,0.0,1.0
73,0.2857142857142857,0.6000000000000001,0.3153153153153153,0.5517241379310345,0.625,0.75,0.5714285714285714,0.7142857142857142,1.0,0.044088176352705406,0.0,1.0
74,0.5714285714285714,0.29000000000000004,0.972972972972973,0.3103448275862071,0.5,0.375,0.857142857142857,0.5714285714285714,0.0,0.09218436873747494,1.0,0.0
75,0.34285714285714286,0.6000000000000001,0.5135135135135135,0.5862068965517242,0.375,0.875,0.42857142857142855,0.7142857142857142,1.0,0.22645290581162322,0.0,1.0
76,0.7714285714285714,0.6699999999999999,1.0,0.6379310344827587,0.25,0.625,0.28571428571428564,0.7142857142857142,1.0,0.22444889779559116,0.0,1.0
77,0.2571428571428571,0.5100000000000002,0.5135135135135135,0.5517241379310345,0.25,0.625,0.5714285714285714,0.7142857142857142,1.0,0.16833667334669336,0.0,1.0
78,0.4571428571428572,0.6400000000000001,1.0,0.7068965517241379,0.25,0.625,0.42857142857142855,0.5714285714285714,1.0,0.6112224448897795,0.0,1.0
79,0.4285714285714286,0.5699999999999998,0.972972972972973,0.5517241379310345,0.375,0.875,0.42857142857142855,0.5714285714285714,0.0,0.32665330661322645,0.0,1.0
80,0.34285714285714286,0.7400000000000002,0.17117117117117114,0.6896551724137931,0.25,0.625,0.42857142857142855,0.5714285714285714,1.0,0.3607214428857715,0.0,1.0
81,0.4285714285714286,0.22999999999999998,0.9819819819819819,0.2068965517241379,0.125,0.5,0.42857142857142855,0.28571428571428564,0.0,0.7755511022044087,1.0,0.0
82,0.22857142857142865,0.6499999999999999,0.972972972972973,0.5862068965517242,0.625,0.5,0.857142857142857,0.42857142857142855,0.0,0.060120240480961915,1.0,0.0
83,0.37142857142857144,0.45999999999999996,0.972972972972973,0.39655172413793105,0.375,0.5,0.857142857142857,0.7142857142857142,0.8653846153846154,0.10821643286573145,1.0,0.0
84,0.2857142857142857,0.27,0.972972972972973,0.2068965517241379,0.25,0.5,0.5714285714285714,0.5714285714285714,0.0,0.31462925851703405,1.0,0.0
85,0.37142857142857144,0.8700000000000001,0.04504504504504504,0.8793103448275863,0.5,0.75,0.28571428571428564,0.7142857142857142,1.0,0.565130260521042,0.0,1.0
86,0.4,0.6400000000000001,1.0,0.6896551724137931,0.125,0.625,0.42857142857142855,0.5714285714285714,1.0,0.5410821643286573,0.0,1.0
87,0.22857142857142865,0.6499999999999999,0.9819819819819819,0.603448275862069,0.375,0.75,0.42857142857142855,0.42857142857142855,0.0,0.5991983967935871,0.0,1.0
88,0.34285714285714286,0.54,0.972972972972973,0.48275862068965525,0.125,0.75,0.28571428571428564,0.5714285714285714,1.0,0.47695390781563124,0.0,1.0
89,0.4571428571428572,0.4500000000000002,0.17117117117117114,0.3793103448275863,0.375,0.5,0.7142857142857142,0.857142857142857,0.8653846153846154,0.24649298597194386,0.0,1.0
90,0.17142857142857149,0.3500000000000001,0.9819819819819819,0.2931034482758621,0.25,0.625,0.9999999999999998,0.42857142857142855,0.8653846153846154,0.4509018036072144,1.0,0.0
91,0.11428571428571432,0.20000000000000018,0.972972972972973,0.1724137931034484,0.625,0.5,0.7142857142857142,0.7142857142857142,1.0,0.6192384769539078,1.0,0.0
92,0.22857142857142865,0.29000000000000004,0.972972972972973,0.27586206896551735,0.125,0.25,0.7142857142857142,0.7142857142857142,0.8653846153846154,0.8937875751503005,1.0,0.0
93,0.3142857142857143,0.5499999999999998,0.972972972972973,0.517241379310345,0.5,0.625,0.5714285714285714,0.42857142857142855,1.0,0.4949899799599198,0.0,1.0
94,0.1428571428571429,0.5800000000000001,0.3153153153153153,0.5344827586206897,0.5,0.625,0.5714285714285714,0.5714285714285714,0.8653846153846154,0.2124248496993988,0.0,1.0
95,0.22857142857142865,0.28000000000000025,0.9819819819819819,0.2586206896551726,0.25,0.25,0.7142857142857142,0.42857142857142855,0.8653846153846154,0.9639278557114228,1.0,0.0
96,0.34285714285714286,0.41999999999999993,0.04504504504504504,0.413793103448276,0.375,0.375,0.28571428571428564,0.5714285714285714,0.0,0.8276553106212424,1.0,0.0
97,0.17142857142857149,0.16999999999999993,1.0,0.13793103448275867,0.5,0.375,0.857142857142857,0.28571428571428564,0.0,0.6953907815631262,1.0,0.0
98,0.2571428571428571,0.5699999999999998,0.972972972972973,0.4655172413793105,0.25,0.875,0.42857142857142855,0.28571428571428564,1.0,0.7535070140280561,0.0,1.0
99,0.20000000000000007,0.33000000000000007,0.17117117117117114,0.3448275862068966,0.5,0.5,0.5714285714285714,0.5714285714285714,1.0,0.597194388777555,1.0,0.0
100,0.6285714285714286,0.7999999999999998,0.972972972972973,0.7586206896551724,0.375,0.75,0.42857142857142855,0.42857142857142855,0.8653846153846154,0.12024048096192383,0.0,1.0
101,0.22857142857142865,0.27,0.5135135135135135,0.2586206896551726,0.75,0.25,0.7142857142857142,0.42857142857142855,0.8653846153846154,0.8697394789579158,1.0,0.0
102,0.5142857142857142,0.3599999999999999,1.0,0.36206896551724155,0.5,0.375,0.857142857142857,0.857142857142857,1.0,0.18637274549098196,1.0,0.0
103,0.2571428571428571,0.29000000000000004,1.0,0.27586206896551735,0.25,0.375,0.857142857142857,0.5714285714285714,1.0,0.25250501002004005,1.0,0.0
104,0.2857142857142857,0.27,0.972972972972973,0.24137931034482762,0.375,0.5,0.857142857142857,0.7142857142857142,0.8653846153846154,0.15230460921843686,1.0,0.0
105,0.5142857142857142,0.3799999999999999,0.9819819819819819,0.36206896551724155,0.125,0.625,0.28571428571428564,0.5714285714285714,1.0,0.7314629258517034,0.0,1.0
106,0.7142857142857142,0.73,0.9819819819819819,0.7241379310344829,0.625,0.75,0.7142857142857142,0.857142857142857,1.0,0.01603206412825651,0.0,1.0
107,0.20000000000000007,0.6200000000000001,1.0,0.5862068965517242,0.625,0.625,0.42857142857142855,0.5714285714285714,1.0,0.49699398797595185,0.0,1.0
108,0.4571428571428572,0.6699999999999999,0.972972972972973,0.6724137931034484,0.375,0.75,0.28571428571428564,0.7142857142857142,0.0,0.282565130260521,0.0,1.0
109,0.4,0.52,0.9819819819819819,0.5,0.5,0.5,0.42857142857142855,0.857142857142857,0.8653846153846154,0.4749498997995992,0.0,1.0
110,0.1428571428571429,0.5899999999999999,0.972972972972973,0.5344827586206897,0.25,0.5,0.14285714285714285,0.42857142857142855,0.8653846153846154,0.7595190380761523,0.0,1.0
111,0.1428571428571429,0.33999999999999986,1.0,0.2931034482758621,0.5,0.375,0.857142857142857,0.7142857142857142,0.8653846153846154,0.23046092184368736,0.0,1.0
112,0.4,0.5,0.17117117117117114,0.517241379310345,0.25,0.625,0.42857142857142855,0.28571428571428564,0.8653846153846154,0.9198396793587174,0.0,1.0
113,0.48571428571428577,0.3900000000000001,1.0,0.4482758620689655,0.375,0.375,0.7142857142857142,0.42857142857142855,0.0,0.5831663326653306,1.0,0.0
114,0.5714285714285714,0.5699999999999998,0.17117117117117114,0.5517241379310345,0.5,0.875,0.42857142857142855,0.7142857142857142,0.8653846153846154,0.23847695390781562,0.0,1.0
115,0.2857142857142857,0.33999999999999986,0.5135135135135135,0.27586206896551735,0.625,0.5,0.7142857142857142,0.42857142857142855,0.8653846153846154,0.2284569138276553,0.0,1.0
116,0.8,0.69,0.972972972972973,0.6724137931034484,0.375,0.625,0.14285714285714285,0.7142857142857142,0.8653846153846154,0.6372745490981964,0.0,1.0
117,0.6000000000000001,0.5,0.17117117117117114,0.4310344827586208,0.625,0.625,0.7142857142857142,0.42857142857142855,0.0,0.022044088176352703,0.0,1.0
118,0.37142857142857144,0.5300000000000002,0.972972972972973,0.5,0.0,0.625,0.42857142857142855,0.42857142857142855,0.8653846153846154,0.8196392785571142,0.0,1.0
119,0.2571428571428571,0.5899999999999999,0.972972972972973,0.5689655172413794,0.25,1.0,0.28571428571428564,0.42857142857142855,1.0,0.6472945891783567,0.0,1.0
120,0.34285714285714286,0.75,1.0,0.6724137931034484,0.625,0.625,0.857142857142857,0.7142857142857142,1.0,0.03206412825651302,0.0,1.0
121,0.4571428571428572,0.3700000000000001,0.972972972972973,0.39655172413793105,0.125,0.5,0.5714285714285714,0.7142857142857142,0.8653846153846154,0.68937875751503,1.0,0.0
122,0.5714285714285714,0.73,0.5135135135135135,0.7068965517241379,0.5,0.75,0.42857142857142855,0.42857142857142855,1.0,0.094188376753507,0.0,1.0
123,0.4,0.22999999999999998,0.972972972972973,0.13793103448275867,0.5,0.125,0.7142857142857142,0.7142857142857142,0.8653846153846154,0.5771543086172344,1.0,0.0
124,0.17142857142857149,0.29000000000000004,0.9819819819819819,0.24137931034482762,0.75,0.25,0.857142857142857,0.42857142857142855,1.0,0.7434869739478958,1.0,0.0
125,0.34285714285714286,0.4500000000000002,0.9819819819819819,0.4482758620689655,0.5,0.25,0.5714285714285714,0.5714285714285714,0.8653846153846154,0.8216432865731462,1.0,0.0
126,0.3142857142857143,0.3500000000000001,0.9819819819819819,0.27586206896551735,0.5,0.5,0.857142857142857,0.857142857142857,0.8653846153846154,0.3366733466933867,1.0,0.0
127,0.05714285714285716,0.3900000000000001,0.972972972972973,0.3275862068965518,0.125,0.5,0.857142857142857,0.28571428571428564,0.8653846153846154,0.9258517034068136,1.0,0.0
128,0.20000000000000007,0.6099999999999999,1.0,0.5344827586206897,0.875,0.625,0.857142857142857,0.9999999999999998,1.0,0.04809619238476953,0.0,1.0
129,0.34285714285714286,0.4700000000000002,0.5135135135135135,0.4310344827586208,0.25,0.375,0.7142857142857142,0.14285714285714285,0.8653846153846154,0.973947895791583,1.0,0.0
130,0.2857142857142857,0.3500000000000001,0.3153153153153153,0.3103448275862071,0.375,0.375,0.5714285714285714,0.0,1.0,0.9759519038076151,1.0,0.0
131,0.3142857142857143,0.5300000000000002,0.3153153153153153,0.48275862068965525,0.375,0.5,0.857142857142857,0.42857142857142855,1.0,0.23647294589178355,1.0,0.0
132,0.3142857142857143,0.5100000000000002,0.972972972972973,0.517241379310345,0.375,0.375,0.5714285714285714,0.7142857142857142,0.8653846153846154,0.41482965931863724,1.0,0.0
133,0.37142857142857144,0.43999999999999995,0.3153153153153153,0.4655172413793105,0.25,0.375,0.5714285714285714,0.5714285714285714,1.0,0.785571142284569,0.0,1.0
134,0.4285714285714286,0.6099999999999999,0.5135135135135135,0.5862068965517242,0.25,0.625,0.5714285714285714,0.42857142857142855,0.8653846153846154,0.29058116232464926,0.0,1.0
135,0.5714285714285714,0.48,0.9819819819819819,0.5,0.625,0.75,0.7142857142857142,0.7142857142857142,0.0,0.002004008016032064,0.0,1.0
136,0.48571428571428577,0.16999999999999993,0.3153153153153153,0.15517241379310343,0.75,0.25,0.9999999999999998,0.7142857142857142,1.0,0.026052104208416832,1.0,0.0
137,0.34285714285714286,0.6000000000000001,0.972972972972973,0.5862068965517242,0.25,0.625,0.5714285714285714,0.7142857142857142,0.8653846153846154,0.6633266533066132,1.0,0.0
138,0.2571428571428571,0.20999999999999996,1.0,0.18965517241379315,0.375,0.125,0.857142857142857,0.42857142857142855,1.0,0.7374749498997996,1.0,0.0
139,0.5142857142857142,0.41000000000000014,0.9819819819819819,0.3793103448275863,0.375,0.5,0.5714285714285714,0.28571428571428564,0.8653846153846154,0.7134268537074148,1.0,0.0
140,0.20000000000000007,0.43000000000000016,0.5135135135135135,0.39655172413793105,0.5,0.5,0.5714285714285714,0.28571428571428564,1.0,0.6452905811623246,1.0,0.0
141,0.34285714285714286,0.29000000000000004,0.9819819819819819,0.22413793103448287,0.375,0.625,0.857142857142857,0.42857142857142855,1.0,0.49098196392785565,1.0,0.0
142,0.48571428571428577,0.3500000000000001,1.0,0.3103448275862071,0.375,0.375,0.5714285714285714,0.42857142857142855,0.0,0.7174348697394789,1.0,0.0
143,0.4285714285714286,0.2200000000000002,0.972972972972973,0.24137931034482762,0.25,0.625,0.7142857142857142,0.5714285714285714,0.8653846153846154,0.2805611222444889,1.0,0.0
144,0.2857142857142857,0.41000000000000014,0.972972972972973,0.4482758620689655,0.5,0.375,0.42857142857142855,0.5714285714285714,0.8653846153846154,0.6533066132264529,1.0,0.0
145,0.11428571428571432,0.41000000000000014,0.5135135135135135,0.413793103448276,0.25,0.625,0.5714285714285714,0.7142857142857142,0.8653846153846154,0.2985971943887775,0.0,1.0
146,0.2857142857142857,0.22999999999999998,0.5135135135135135,0.18965517241379315,0.125,0.5,0.42857142857142855,0.14285714285714285,0.8653846153846154,0.8496993987975952,0.0,1.0
147,0.22857142857142865,0.45999999999999996,0.972972972972973,0.4482758620689655,0.375,0.625,0.5714285714285714,0.5714285714285714,0.8653846153846154,0.2725450901803607,0.0,1.0
148,0.5714285714285714,0.7200000000000002,1.0,0.6724137931034484,0.5,0.875,0.7142857142857142,0.9999999999999998,1.0,0.004008016032064127,0.0,1.0
149,0.2857142857142857,0.43000000000000016,1.0,0.39655172413793105,0.375,0.5,0.14285714285714285,0.5714285714285714,1.0,0.9478957915831663,0.0,1.0
150,0.20000000000000007,0.43000000000000016,0.9819819819819819,0.36206896551724155,0.625,0.5,0.857142857142857,0.42857142857142855,1.0,0.1442885771543086,0.0,1.0
151,0.4,0.45999999999999996,1.0,0.4310344827586208,0.375,0.375,0.7142857142857142,0.42857142857142855,1.0,0.7294589178356713,0.0,1.0
152,0.20000000000000007,0.3700000000000001,1.0,0.3275862068965518,0.5,0.5,0.9999999999999998,0.42857142857142855,1.0,0.4048096192384769,1.0,0.0
153,0.17142857142857149,0.6699999999999999,1.0,0.6551724137931034,0.5,0.375,0.5714285714285714,0.42857142857142855,0.8653846153846154,0.783567134268537,0.0,1.0
154,0.37142857142857144,0.41999999999999993,0.5135135135135135,0.4655172413793105,0.375,0.75,0.7142857142857142,0.7142857142857142,0.0,0.018036072144288578,0.0,1.0
155,0.08571428571428574,0.7800000000000002,0.9819819819819819,0.7068965517241379,0.375,0.875,0.14285714285714285,0.42857142857142855,1.0,0.8977955911823646,0.0,1.0
156,0.17142857142857149,0.4900000000000002,0.5135135135135135,0.517241379310345,0.5,0.625,0.7142857142857142,0.28571428571428564,1.0,0.3226452905811623,1.0,0.0
157,0.3142857142857143,0.3999999999999999,0.17117117117117114,0.3793103448275863,0.125,0.5,0.42857142857142855,0.5714285714285714,0.8653846153846154,0.877755511022044,1.0,0.0
158,0.4571428571428572,0.8199999999999998,1.0,0.8275862068965518,0.25,0.625,0.14285714285714285,0.28571428571428564,0.8653846153846154,0.6793587174348696,0.0,1.0
159,0.6571428571428573,0.41000000000000014,1.0,0.3793103448275863,0.5,0.375,0.7142857142857142,0.7142857142857142,1.0,0.4789579158316633,1.0,0.0
160,0.2857142857142857,0.6200000000000001,0.972972972972973,0.6206896551724139,0.5,0.875,0.42857142857142855,0.5714285714285714,1.0,0.468937875751503,0.0,1.0
161,0.34285714285714286,0.3799999999999999,1.0,0.3275862068965518,0.25,0.625,0.42857142857142855,0.5714285714285714,1.0,0.751503006012024,0.0,1.0
162,0.4571428571428572,0.41999999999999993,0.3153153153153153,0.4310344827586208,0.25,0.75,0.5714285714285714,0.28571428571428564,1.0,0.531062124248497,0.0,1.0
163,0.4,0.1200000000000001,0.972972972972973,0.034482758620689724,0.5,0.25,0.5714285714285714,0.42857142857142855,1.0,0.9238476953907815,1.0,0.0
164,0.34285714285714286,0.48,0.9819819819819819,0.48275862068965525,0.25,0.5,0.28571428571428564,0.5714285714285714,0.8653846153846154,0.5551102204408818,0.0,1.0
